Time;Task-ID;Device;Policy;Finalization Status;CPU core Energy;Transfer Energy;CPU core Time;Transfer Time;Cost
2905064224;Task-278;Device-1;POLICY1_IOT;TASK_CONCLUDED;81257;0;11399724;0;2344950
2933390099;Task-280;Device-1;POLICY1_IOT;TASK_CONCLUDED;201906;0;28325875;0;5826700
2954649903;Task-282;Device-1;POLICY1_IOT;TASK_CONCLUDED;151539;0;21259804;0;4373192
2966255546;Task-284;Device-1;POLICY1_IOT;TASK_CONCLUDED;82725;0;11605643;0;2387308
2987458425;Task-286;Device-1;POLICY1_IOT;TASK_CONCLUDED;151134;0;21202879;0;4361483
3009675146;Task-288;Device-1;POLICY1_IOT;TASK_CONCLUDED;158360;0;22216721;0;4570032
3020349335;Task-290;Device-1;POLICY1_IOT;TASK_CONCLUDED;76085;0;10674189;0;2195706
3050298551;Task-292;Device-1;POLICY1_IOT;TASK_CONCLUDED;213478;0;29949216;0;6160625
3061562253;Task-294;Device-1;POLICY1_IOT;TASK_CONCLUDED;80287;0;11263702;0;2316970
3084202039;Task-296;Device-1;POLICY1_IOT;TASK_CONCLUDED;161376;0;22639786;0;4657058
3094777049;Task-298;Device-1;POLICY1_IOT;TASK_CONCLUDED;75378;0;10575010;0;2175304
3112469270;Task-300;Device-1;POLICY1_IOT;TASK_CONCLUDED;126110;0;17692221;0;3639332
3132697574;Task-302;Device-1;POLICY1_IOT;TASK_CONCLUDED;144187;0;20228304;0;4161010
3162468553;Task-304;Device-1;POLICY1_IOT;TASK_CONCLUDED;212207;0;29770979;0;6123961
3172712694;Task-306;Device-1;POLICY1_IOT;TASK_CONCLUDED;73020;0;10244141;0;2107244
3185418106;Task-308;Device-1;POLICY1_IOT;TASK_CONCLUDED;90564;0;12705412;0;2613533
3209211088;Task-310;Device-1;POLICY1_IOT;TASK_CONCLUDED;169596;0;23792982;0;4894273
3227404252;Task-312;Device-1;POLICY1_IOT;TASK_CONCLUDED;129680;0;18193164;0;3742377
3256063017;Task-314;Device-1;POLICY1_IOT;TASK_CONCLUDED;204279;0;28658765;0;5895176
3275130060;Task-316;Device-1;POLICY1_IOT;TASK_CONCLUDED;135909;0;19067043;0;3922136
3299883129;Task-318;Device-1;POLICY1_IOT;TASK_CONCLUDED;176439;0;24753069;0;5091765
3310573550;Task-320;Device-1;POLICY1_IOT;TASK_CONCLUDED;76201;0;10690421;0;2199045
3331203245;Task-322;Device-1;POLICY1_IOT;TASK_CONCLUDED;147048;0;20629695;0;4243577
3341675246;Task-324;Device-1;POLICY1_IOT;TASK_CONCLUDED;74644;0;10472001;0;2154115
3357863013;Task-326;Device-1;POLICY1_IOT;TASK_CONCLUDED;115386;0;16187767;0;3329862
3380404604;Task-328;Device-1;POLICY1_IOT;TASK_CONCLUDED;160676;0;22541591;0;4636859
3404019360;Task-330;Device-1;POLICY1_IOT;TASK_CONCLUDED;168325;0;23614756;0;4857611
3426323637;Task-332;Device-1;POLICY1_IOT;TASK_CONCLUDED;158984;0;22304277;0;4588043
